Published Date,Title,IP ID,Link
2023-02-06,InvestEU: Nordea and the EIF support sustainable transition and innovation,ip_23_603,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_603
2023-02-01,EU and Singapore launch Digital Partnership,ip_23_467,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_467
2023-02-06,EU-North Macedonia: Commission proposes up to €100 million in assistance for North Macedonia,ip_23_561,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_561
2023-02-24,State aid: Commission approves €1.1 billion German scheme to support rail transport operators using electric traction,ip_23_1203,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1203
2023-02-23,"Commission presents new initiatives, laying the ground for the transformation of the connectivity sector in the EU",ip_23_985,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_985
2023-02-21,"Fisheries, aquaculture and marine ecosystems: transition to clean energy and ecosystem protection for more sustainability and resilience",ip_23_828,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_828
2023-02-20,Yemen: EU allocates over €193 million for the most vulnerable,ip_23_1022,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1022
2023-02-17,NextGenerationEU: European Commission endorses positive preliminary assessment of Spain's third payment request for €6 billion under the Recovery and Resilience Facility,ip_23_922,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_922
2023-02-02,Ukraine: College of Commissioners travels to Kyiv to boost EU support and sectorial cooperation with Ukraine,ip_23_461,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_461
2023-02-08,"Mergers: Commission clears the acquisition of MBCC by Sika, subject to conditions",ip_23_598,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_598
2023-03-30,European Green Deal: EU agrees stronger legislation to accelerate the rollout of renewable energy,ip_23_2061,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2061
2023-03-29,Commission proposes more transparency and less red tape for companies to improve business environment in the EU,ip_23_1930,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1930
2023-03-27,Investment Committee paves way for first InvestEU projects by EBRD to support green mobility and energy,ip_23_1868,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1868
2023-03-27,InvestEU: EIF and Banco BPI sign  €155 million guarantee agreement to support the green and digital transition of Portuguese companies,ip_23_1925,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1925
2023-03-23,Updated Ukraine Recovery and Reconstruction Needs Assessment,ip_23_1852,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1852
2023-03-23,European Green Deal: Agreement reached on cutting maritime transport emissions by promoting sustainable fuels for shipping,ip_23_1813,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1813
2023-03-22,Consumer protection: enabling sustainable choices and ending greenwashing,ip_23_1692,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1692
2023-03-22,"InvestEU: EIF provides Tenax with guarantees worth €60 million to promote the sustainability, innovation and digitalisation of Italian small businesses and mid-caps",ip_23_1818,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1818
2023-03-22,"InvestEU: EIF and OP Financial Group sign agreement to guarantee €200 million in new loans for Finnish companies, accelerating the green transition",ip_23_1817,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1817
2023-03-22,Right to repair: Commission introduces new consumer rights for easy and attractive repairs,ip_23_1794,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1794
2023-03-21,InvestEU: EIF and CGM Finance sign agreement unlocking €18.7 million to support social enterprises in Italy,ip_23_1804,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1804
2023-03-21,UN Water Conference: EU joins efforts to address the global water crisis and ensure water security for all by 2050,ip_23_1790,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1790
2023-03-16,Net-Zero Industry Act: Making the EU the home of clean technologies manufacturing and green jobs,ip_23_1665,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1665
2023-03-16,EU competitiveness beyond 2030: looking ahead at the occasion of the 30th anniversary of the Single Market,ip_23_1668,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1668
2023-03-15,EU and Thailand relaunch trade negotiations,ip_23_1628,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1628
2023-03-14,InvestEU: €3.4 billion to modernise the Palermo-Catania railway line,ip_23_1651,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1651
2023-03-14,"Commission proposes reform of the EU electricity market design to boost renewables, better protect consumers and enhance industrial competitiveness",ip_23_1591,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1591
2023-03-13,"€24 million for cultural and creative small businesses in Belgium via ST'ART, a specialised investment fund financing cultural and creative industries, in conjunction with the European Investment Fund (EIF) and InvestEU",ip_23_1626,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1626
2023-03-10,Maritime Security: EU updates Strategy to safeguard maritime domain against new threats,ip_23_1483,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1483
2023-03-09,"LIFE programme: EU invests more than €116 million in nature, environment and climate Strategic Projects",ip_23_1526,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1526
2023-03-07,EIF and Santander sign InvestEU-backed agreement to guarantee up to €250 million in loans for companies in Portugal,ip_23_1524,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1524
2023-03-07,Joint press release on Canada-EU relations,ip_23_1486,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1486
2023-03-02,Our Ocean Conference: EU announces €816.5 million worth of commitments to protect the ocean*,ip_23_1290,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1290
2023-03-01,InvestEU: EIF and Denmark's Export and Investment Fund join forces to support green transition of Danish businesses,ip_23_1293,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1293
2023-03-10,An EU Space Strategy for Security and Defence to ensure a stronger and more resilient EU,ip_23_1601,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1601
2023-03-06,"State aid: Commission approves amendment to Italian guarantee scheme, including up to €3 billion budget increase, in context of Russia's war against Ukraine",ip_23_1484,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1484
2023-03-01,State aid: Commission approves €2 billion French guarantee scheme to support energy-consuming companies in the context of Russia's war against Ukraine,ip_23_1182,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1182
2023-03-29,Global Gateway: Team Europe invests in transformative green mobility in Nairobi,ip_23_1928,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1928
2023-03-27,How competitive is your region? Commission publishes the Regional Competitiveness Index,ip_23_1866,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1866
2023-03-16,New European Bauhaus: launch of capacity-building programme to start Ukraine's reconstruction,ip_23_1649,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1649
2023-03-16,Critical Raw Materials: ensuring secure and sustainable supply chains for EU's green and digital future,ip_23_1661,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1661
2023-03-14,"Global Gateway: EU, Latin America and Caribbean partners launch in Colombia the EU-LAC Digital Alliance",ip_23_1598,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1598
2023-03-08,Fiscal policy guidance for 2024: Promoting debt sustainability and sustainable and inclusive growth,ip_23_1410,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1410
2023-03-08,Global Gateway: Call for applications for the Business Advisory Group,ip_23_1481,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1481
2023-03-07,"International Women's Day: EU takes landmark decisions, but women's rights are under attack globally",ip_23_1487,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1487
2023-03-04,Ocean biodiversity: global agreement on protection and sustainable use of resources and biodiversity in high seas,ip_23_1382,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1382
2023-03-21,Commission supports 151 reform projects in Member States to strengthen resilience and competitiveness,ip_23_1625,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1625
2023-04-28,InvestEU: EIF and microStart unlock €30 million for Belgian microenterprises,ip_23_2496,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2496
2023-04-27,"Intellectual property: harmonised EU patent rules boost innovation, investment and competitiveness in the Single Market",ip_23_2454,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2454
2023-04-26,Commission proposes new economic governance rules fit for the future,ip_23_2393,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2393
2023-04-24,"European Green Deal: New EU-Norway Green Alliance to deepen cooperation on climate, environment, energy and clean industry",ip_23_2391,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2391
2023-04-18,InvestEU: EIF guarantees Ark Kapital to enable €146 million in new financing for high-tech SMEs,ip_23_2342,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2342
2023-04-13,"InvestEU: EIF and Noviti Finance sign agreement to make available up to €47 million for micro-businesses in Lithuania, Latvia and Poland",ip_23_2221,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2221
2023-04-04,InvestEU: EIF and Lisa& sign guarantee agreement to support Swedish SMEs with a circular economy business model*,ip_23_2122,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2122
2023-04-04,Consumer protection: Nintendo agrees to offer free repairs of irresponsive Nintendo Switch controllers,ip_23_2106,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2106
2023-04-03,30th anniversary of the Cohesion Fund: €179 billion for convergence and sustainable development,ip_23_2025,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2025
2023-04-28,"Commission proposes simplified, clearer and digital rules for detergents in the Single Market",ip_23_2481,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2481
2023-04-27,Global Gateway: Commission and EIB announce funds worth €18 billion to boost investments in climate action and sustainable economies,ip_23_2463,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2463
2023-04-24,"Global Gateway: EU and Togo strengthen partnership in sustainable agribusiness, energy and connectivity",ip_23_2401,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2401
2023-04-18,New European Bauhaus: call for projects to help rebuild Ukraine and foster sustainable construction skills in Europe,ip_23_2332,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2332
2023-04-05,“Save bees and farmers!”: One million signatures in European Citizens' Initiative signals EU co-legislators to keep environmental ambition,ip_23_2084,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2084
2023-04-04,State aid: Commission updates guidance for measures to support the green transition,ip_23_2090,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2090
2023-05-31,"EU-US Trade and Technology Council enhances cooperation in emerging technologies, sustainable trade and economic security *",ip_23_2922,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2922
2023-05-31,"InvestEU: Iceland and Norway join programme for green, digital and SME financing in Europe",ip_23_2952,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_2952
